"","Symbol","logFC","logCPM","LR","PValue","FDR"
"11806","Apoa1",-0.0507367491255553,11.9824215452391,0.175871097578693,0.674945832057193,0.790029900018646
"97775","D930048N14Rik",0.0713203171392877,2.7123573139957,0.175764962386026,0.675038314518432,0.790043856481072
"100043381","Gm14308",-0.143748350097589,-0.439146302256218,0.175744048712453,0.675056541827247,0.790043856481072
"50995","Uba2",-0.0450908463296752,3.6494806980262,0.175036305891716,0.67567412813787,0.790708785452534
"72937",NA,-0.0926651601762746,1.51546558003762,0.174865666525665,0.675823249886585,0.790797453531993
"192185","Nadk",-0.03674118335867,6.54926501112297,0.174831729866376,0.675852917324399,0.790797453531993
"84544","Cd96",0.288937072238344,-1.3614092074224,0.174745538256559,0.675928281264872,0.790797453531993
"244646","Pkd1l3",0.311653854994244,-1.72313819665015,0.174723382025348,0.675947657686115,0.790797453531993
"100043755","Gm10132",0.0282125112059727,6.62464215891503,0.174537586796411,0.676110199118786,0.790882922585787
"68737","Angel1",-0.117596232496063,0.400785449266351,0.174526838722777,0.676119605091469,0.790882922585787
"116873","Stim2",0.0625944129699638,3.79730287080713,0.174141158634121,0.676457351054163,0.791209269188669
"100038504","Gm10369",0.297540347363819,-1.61712467326781,0.174095312607903,0.676497528316613,0.791209269188669
"70113","Odf3b",-0.0728798516397078,3.51635997372145,0.174014628380078,0.676568251197701,0.791234128676407
"22415","Wnt3",-0.508769521820743,-1.98641483334515,0.173902947156726,0.676666175926524,0.791290794264128
"100861620","Gm21082",-0.201895768693976,-1.1041239488375,0.173751943004099,0.676798638639122,0.79132014481457
"73430","Zfp974",0.11912713649072,0.466329008939645,0.173726391243761,0.676821059642448,0.79132014481457
"20541","Slc8a1",0.101955445819053,1.78068927115239,0.173674293730677,0.676866779847773,0.79132014481457
"225518","Prdm6",-0.393366294090623,-1.85794578251909,0.173648787581278,0.676889166699153,0.79132014481457
"16589","Uhmk1",0.193832002820004,-0.619689986524634,0.17336157586622,0.677141386896852,0.791510408900696
"319942","A530016L24Rik",0.309361464038632,-1.42360699812642,0.17335076338107,0.677150886864465,0.791510408900696
"13867","Erbb3",-0.191209376522832,-0.838261678993199,0.173138126171978,0.677337782922015,0.791671014821895
"67109","Zfp787",-0.0372788353275113,4.52822846491587,0.17290607886838,0.677541893049888,0.791851715573064
"67255","Zfp422",-0.0592197483804352,2.80779515332118,0.171948050257008,0.678386285298323,0.792780640998515
"22092","Rsph1",0.308975384990698,-1.08945529995912,0.171595614518409,0.678697610528406,0.793086519608552
"100861855","Gm16170",-0.283900162654742,-1.30860112061842,0.171162038636744,0.679081125442618,0.793476704029123
"94186","Strn3",0.0332583525564157,6.52345104196785,0.171068728391333,0.679163736397308,0.793487333562332
